IQRL,IQRR,SkewnessL,SkewnessR,KurtosisL,KurtosisR,Corr,EnergyL,EnergyR,SEL,SER,MeanL,MeanR,MedianL,MedianR,STDL,STDR,VarL,VarR,MFCCiqr1,MFCCiqr2,MFCCiqr3,MFCCiqr4,MFCCskewness1,MFCCskewness2,MFCCskewness3,MFCCskewness4,MFCCkurtosis1,MFCCkurtosis2,MFCCkurtosis3,MFCCkurtosis4,MFCCcorr1,MFCCcorr2,letter,smplID
0.001068115234375,0.001190185546875,0.00037773931127137,-0.00140479406068665,6.49716708925493,4.93993839384392,0.100815999040831,0.000183105468750001,0.0003662109375,0.593036031495465,0.596928200620454,-1.51886266977584e-05,-1.47005406821646e-05,-3.0517578125e-05,0,0.0012095485023523,0.00106223421988482,1.46300757954269e-06,1.12834153789431e-06,0.220019184934853,0.231984861252034,0.237626016503798,0.234986980356903,-0.712316050200325,0.166444337134258,-0.274272645637305,-0.0635411392232886,2.70900359577434,2.5608929063217,1.87455896296225,1.81169088100784,-0.269894582731619,0.0879167302277127,A,A11
0.001068115234375,0.001007080078125,-0.000284522389195809,-0.001155966362593,6.90938307749267,5.32472604670289,0.0973723537134188,6.10351562500001e-05,0.0003662109375,0.592660963395654,0.597101108152963,-1.53976023989678e-05,-1.46989594527892e-05,0,0,0.00119048055405683,0.0010281018112799,1.41724394958746e-06,1.05699333435702e-06,0.292165896892574,0.28259368835405,0.243346034264398,0.195201845634083,0.428621313814192,-0.0434050408607062,-0.251847109789823,0.0936186627954827,2.10068268409327,2.50661580025813,2.26466703503469,2.17236259680036,0.556883332922925,-0.124870678956029,A,A12
0.00115966796875,0.000946044921875,-0.000733726755994217,-0.000711282978211313,6.70213049027285,5.38786099117589,0.0537648572220601,0.000793457031250001,0.000183105468749999,0.593102047678665,0.597110189707035,-1.48179423126187e-05,-1.49887894959637e-05,0,0,0.00122891969809512,0.000972040908995757,1.5102436243662e-06,9.44863528761298e-07,0.222425123697325,0.353888434072553,0.195962259879292,0.231688590548895,-0.311605135851007,0.096382918125346,0.504900184487538,0.307369766303793,2.03719170093706,2.17205290675714,2.96251974523861,2.47704341594592,0.0991958002513153,-0.0258205156756711,A,A13
0.001068115234375,0.001007080078125,0.000594022418968357,-0.000113243604372553,6.50111637070695,4.96332366536067,0.075290809594216,0.00018310546875,0.000122070312500001,0.583343169213451,0.58885094551123,-1.5046098473703e-05,-1.54573941818402e-05,-3.0517578125e-05,-3.0517578125e-05,0.00116258898969254,0.000997525664821224,1.35161315895431e-06,9.95057451977025e-07,0.164124852019784,0.394827017769452,0.174006520695273,0.284572817187809,-0.37346355092094,-0.127944200378058,0.205543810484974,-0.194383716254969,2.46975226492464,1.8663975318839,1.96809486644875,2.46613373059683,0.0774216233735446,-0.191584415763756,A,A14
0.001068115234375,0.001007080078125,-0.000823293389725159,-0.000594940811865306,6.70780997955776,5.79807454511069,0.0923731522117482,0.000610351562500003,3.20872061071346e-19,0.577993545036878,0.582675672119129,-1.51319329357005e-05,-1.52334178371401e-05,0,-3.0517578125e-05,0.00124702756503457,0.00103055302505184,1.55507774795605e-06,1.06203953744351e-06,0.334673866389624,0.183280800009327,0.195915096788287,0.244720945010493,-0.197158296317265,-0.0264978667594614,-0.522244320119369,0.452822185157787,2.04003424045815,2.89191748599549,2.32122105925687,2.58529379692405,-0.0809951512901013,-0.0380568705068148,A,A15
0.001007080078125,0.0008544921875,7.72946912787198e-05,0.000205537477739716,7.35265491140498,5.41165103844057,0.0642354797583391,6.40722042731461e-19,5.41869100897074e-19,0.584511363337768,0.590024686339646,-1.51050019142973e-05,-1.5358962342522e-05,-3.0517578125e-05,-3.0517578125e-05,0.00114102072035919,0.000934792958764971,1.30192828428901e-06,8.73837875756569e-07,0.149365736959759,0.239434916408798,0.266875550913038,0.273897398453835,0.375761155651915,-0.155365360907623,0.136413857895317,-0.128262985831439,3.44277395512461,2.89831770053177,1.9209539056559,2.36530823778936,0.139169935349503,0.234481172135365,A,A16
0.00115966796875,0.001129150390625,-0.000362225590048083,0.000848369508291803,6.33570725284868,4.8212770335724,0.059977781740805,0.000183105468749999,0.000366210937499999,0.593153922971724,0.597404083694761,-1.52145518453839e-05,-1.52237043730631e-05,0,0,0.0011999925542587,0.00101871077360868,1.43998213027632e-06,1.0377716402664e-06,0.160756189387666,0.26642231729127,0.0983123797449102,0.163068964900443,-0.161609126224218,0.207935536486013,-0.997357795931494,-1.1231096303896,3.18892703845357,2.8673668622592,3.32553235256734,5.46488988650074,0.102732913283803,0.493395876529555,A,A17
0.00115966796875,0.001068115234375,-0.000296347388701326,-0.00119453817493084,6.56958190708016,5.19668932464351,0.128078978067625,9.46912338929218e-19,0.000427246093750002,0.593030760463562,0.598735295141467,-1.51276159458092e-05,-1.50238976674955e-05,0,0,0.00124506614821981,0.00104698705066129,1.55018971344292e-06,1.09618188425243e-06,0.308849617930246,0.199598739856978,0.189969403392727,0.114823944710275,-0.00242992152890697,-0.627169836755021,0.288433974215161,-0.570246914428347,2.12830805762416,2.57699200343709,1.99535805414546,3.42373376205777,0.258466325773683,0.0775214823231777,A,A18
0.00115966796875,0.001007080078125,-0.000657738656965272,-0.00142581586647613,7.17323780360725,4.91321722010883,0.0788534816950574,0.0001220703125,0.000488281250000001,0.592174042632052,0.597009061888241,-1.48347643364529e-05,-1.4590721328656e-05,0,0,0.00127842052049987,0.00101092186001396,1.63435902723517e-06,1.02196300705408e-06,0.174693898095726,0.20734289403129,0.283744714948138,0.155509113145797,-0.994767990961019,-0.183779031918171,-0.35173282253596,-0.788558859938719,4.63206529443125,2.49997326456096,2.12375388385402,2.93785616878414,-0.0497160156528037,0.47318387176736,A,A19
0.001251220703125,0.001129150390625,-0.000610330759611044,-0.00087471887531785,6.68914687845371,5.24495606352169,0.0551069463674535,0.000183105468750002,0.000488281250000002,0.593041932771238,0.597603501203464,-1.48439159492453e-05,-1.48561180996351e-05,-3.0517578125e-05,-3.0517578125e-05,0.00130261054709873,0.00105657898929957,1.69679423741286e-06,1.1163591606293e-06,0.262659467914438,0.334352169909005,0.176279577369603,0.134965554588312,-0.350157436189408,0.42005882945944,-0.356854670386861,-0.750814481298911,2.3088243760401,2.28512117392209,3.38446629335356,3.14880809659816,0.268026135109105,0.0978003460864244,A,A20
0.001007080078125,0.001068115234375,0.000494941731635638,-0.00081327802657716,8.4884225693316,5.91193252860142,0.103267255396189,0.00030517578125,0.0010986328125,0.603656624249493,0.602936201856667,-1.56720717552323e-05,-1.50251944970426e-05,-3.0517578125e-05,0,0.00115510748414348,0.00112840432337734,1.33427329992429e-06,1.27329631701667e-06,0.24910466808308,0.43020213712313,0.293120919241197,0.168269404381868,0.0576057654846639,0.0515264738529303,0.391650447649369,-0.19453384303071,2.40986487701047,2.10999551917495,2.69264393205063,2.51701924994647,0.206533224450194,0.287846401431055,B,B1
0.001220703125,0.001129150390625,-0.0009649893742251,-0.00134890293789835,6.12039083218549,5.77787848579035,0.127172098153798,0.00018310546875,0.000183105468749999,0.607705515376146,0.60817334935693,-1.52721651651189e-05,-1.42522373404284e-05,-1.52587890625e-05,-3.0517578125e-05,0.001265428282096,0.00121808741470143,1.60130873712844e-06,1.48373694985401e-06,0.207606616522367,0.278110118023219,0.346593952263002,0.242811888837991,0.370379023325502,0.403762687580625,-0.221178191625804,-0.843716156921865,2.56769281859197,1.92185688291216,2.23673883501303,4.53906948597692,0.47390818510339,-0.197072315256067,B,B2
0.001068115234375,0.001007080078125,-0.00141415541448538,0.000450560463877578,6.29237057411327,6.0758785863567,0.149196455630099,0.000366210937500001,0.000366210937499999,0.603449966566552,0.605025753917528,-1.50501218616453e-05,-1.5001215486445e-05,-3.0517578125e-05,0,0.00121115761510145,0.00115106422297496,1.46690276861822e-06,1.32494884541295e-06,0.253846525306414,0.320040275659248,0.238665046249522,0.28319497599124,0.360372442726909,0.142147176720318,0.00851576719615895,0.196252467644051,2.5597914179315,1.66338000303981,2.82794845593719,1.82307782667146,0.250268984457905,0.391488065212231,B,B3
0.001129150390625,0.001007080078125,0.000982280268097545,0.000389841042114831,6.51591988143348,7.4539127509315,0.0891182398379608,0.000244140624999999,0.00018310546875,0.590545961183725,0.592099303420502,-1.55740050569051e-05,-1.54864450584593e-05,0,0,0.00116290106761307,0.00114540506694394,1.35233889305562e-06,1.31195276738086e-06,0.265761001698706,0.38119367107895,0.151570470051425,0.203599475852491,0.0621387315994814,-0.302196859004167,-0.370825920403312,-1.09834396470464,2.65509740717744,1.88144364094379,3.51807744243358,3.79957653866324,0.258500097081622,-0.473678647207739,B,B4
0.0010986328125,0.0009765625,0.00115275545310419,-0.00106954294986705,6.82470205312837,6.45336238736116,0.171468997043493,0.00146484374999999,0.000549316406250002,0.590181880349382,0.591213076556857,-1.57090388259844e-05,-1.48904028923764e-05,-3.0517578125e-05,0,0.00116404687266545,0.00107147740594067,1.35500512176222e-06,1.14806383144135e-06,0.226845349008951,0.246670407168331,0.312525401910249,0.236951277374208,-0.934100656942233,-0.668843807638739,-0.0670928027784605,0.259993796362276,3.09446872850504,3.92993837293041,1.87395402971852,2.19054346450952,0.33314262924547,0.217565184094601,B,B5
0.001220703125,0.001129150390625,0.00283225332240054,0.000225209827869727,6.32610097348739,6.49450400482081,0.181500126600042,0.000610351562499999,0.000122070312500003,0.603785516479951,0.603857587111091,-1.60281809529226e-05,-1.51330073734076e-05,0,-3.0517578125e-05,0.00126135386954056,0.00120295158485702,1.59101358420495e-06,1.44709251551001e-06,0.257901359486669,0.269073392689021,0.268655297236533,0.243224837271813,0.451919500378001,-0.489895895870828,0.187120824456752,-0.801833602862599,2.23231311513334,2.86940332369297,2.08780500726558,2.72476630947085,0.278087331947444,-0.205472802940173,B,B6
0.001220703125,0.001190185546875,0.00210446558776161,0.0015855063131098,6.43520240457814,6.24772609863799,0.186691255768879,0.000183105468750001,0.000488281249999998,0.604114657540681,0.605823722312456,-1.60216468392035e-05,-1.53682354672947e-05,0,-3.0517578125e-05,0.00134406460870875,0.00125918484865807,1.8065096723834e-06,1.58554648309004e-06,0.148881170764306,0.292883205297218,0.192807717190525,0.156151773206541,-0.454270996105189,0.598928367855007,-1.17311479153959,-0.206150375264948,2.89854344960065,3.12466881834326,4.92017094189766,3.64628750494474,0.0952870160220687,-0.139098496048682,B,B7
0.001251220703125,0.001068115234375,0.00130190060445517,-0.000891243455487604,6.08370181198106,6.25840542695932,0.153075209359282,6.10351562499981e-05,6.10351562500023e-05,0.603204281413878,0.604583288736861,-1.59072998491195e-05,-1.48553075403463e-05,-3.0517578125e-05,-3.0517578125e-05,0.00125962861980353,0.00119972332928353,1.58666425982815e-06,1.43933606682716e-06,0.193444252632947,0.203525873429877,0.280935673691273,0.298516896458671,-0.173352617472872,-0.690980283748534,1.02168438925807,0.197145662417884,2.23201101651009,2.90460907029035,3.62827532434342,1.8091546892167,0.300383834338771,-0.14469743171814,B,B8
0.001220703125,0.001129150390625,-0.00157569918400355,0.000998260297069839,6.41108840949324,6.11517761090884,0.106011094138185,0.000488281250000003,0.000732421875000003,0.606311961099473,0.608010708370867,-1.45848940496575e-05,-1.53407266695205e-05,-3.0517578125e-05,-3.0517578125e-05,0.00128279036539545,0.00116954981688167,1.6455511215514e-06,1.36784677416796e-06,0.448371479951524,0.181752201964202,0.123365973934008,0.258550836409469,0.35375692994992,-1.27640689454602,-1.37614365226667,-0.560838973731959,1.74986711874237,5.16210643094307,5.16874335076313,2.59607569130921,0.241022274010181,-0.209988857025323,B,B9
0.00128173828125,0.001129150390625,0.00220870550415714,-0.00070646056546433,6.32157949091196,6.08629164670226,0.214089826488611,0.000244140625000001,0.000488281250000002,0.603566803265039,0.604383097926276,-1.62747349838097e-05,-1.48831177411154e-05,-3.0517578125e-05,-3.0517578125e-05,0.00141165413907808,0.00128317055544099,1.99276740837627e-06,1.64652667435073e-06,0.20153480472862,0.292743406348359,0.379844122198499,0.166061246549292,0.248192698327945,-0.358327554882268,-0.00838460295615239,-0.407657553880126,2.73208300904657,2.4211225962758,1.67643634031194,3.10083996790741,-0.0650419531567412,-0.19298395484259,B,B10
0.001251220703125,0.001129150390625,0.00119603631658988,6.52054506612499e-05,7.46896994136522,7.21515879010934,0.126565565125647,0.001220703125,0.000732421875000001,0.589482374648562,0.589877297434895,-1.57470469229019e-05,-1.49050213911908e-05,-3.0517578125e-05,-3.0517578125e-05,0.0014578361430968,0.00134537101091662,2.12528622011936e-06,1.8100231570148e-06,0.24861941642476,0.358542412346241,0.238588178921213,0.266724392341949,1.52173175210268,-0.0798544805547893,-0.628545198564813,-0.392352619509643,5.90976441470356,2.69442711547918,2.50685074383528,2.39666590335949,-0.149202455047939,-0.242334398214683,B,B11
0.001373291015625,0.001190185546875,0.000624398461947402,0.000373784116282854,6.57801440374138,6.06902396309117,0.20869304217346,0.00042724609375,0.000488281249999999,0.606825061150408,0.607342320186297,-1.55570610208928e-05,-1.5255437692181e-05,-3.0517578125e-05,-3.0517578125e-05,0.00153601334064873,0.00145124866472524,2.35933698265088e-06,2.1061226868668e-06,0.204357487688328,0.242721639628012,0.3100893189417,0.225902710859148,-0.259304382249189,0.164047487977076,0.511374700682409,-0.062142657418012,2.84964724847095,2.74229826928452,2.02766803082155,2.59993818397158,0.47661661356068,0.0984781674335975,B,B12
0.001434326171875,0.001312255859375,0.000812695903302653,-0.00104256762075282,7.6153766579719,5.77182011898132,0.151431431772142,6.10351562500026e-05,6.10351562500005e-05,0.603607225946312,0.603778660941372,-1.53435601128472e-05,-1.44339015341213e-05,0,0,0.00156763044668869,0.0014367731391538,2.45746521738537e-06,2.06431705339386e-06,0.236689641294186,0.255247561179531,0.162777426195816,0.289128737164934,0.100451227170656,-0.0315374323537245,-0.727245675730401,-0.138971991549442,2.41854876582572,2.64416130776806,4.35608627836047,1.86570798423486,-0.0549196180447542,0.280446527046634,B,B13
0.001220703125,0.001068115234375,0.00034296157733821,-0.000261503315059429,7.25196477643206,6.95427032879375,0.147145035867934,0.00152587890625,0.000854492187499996,0.590673723447248,0.590962742011685,-1.56330226321494e-05,-1.52558653627371e-05,0,0,0.00136589679722229,0.00127382423742983,1.8656740606621e-06,1.62262818786369e-06,0.20780441161267,0.271917698817961,0.290349558563339,0.197681948991492,0.265231940715585,0.266560852051317,0.456131679397782,0.349047252469321,2.41447117105928,1.94166163129803,2.40180846828328,2.93878507232431,0.148259253277815,0.208868677064796,B,B14
0.001007080078125,0.000946044921875,-0.00022339500005644,-0.000636477885436021,7.31764788468323,7.43525125986231,0.10911027986401,0.00140380859375,0.0001220703125,0.590827263263062,0.591681075655215,-1.54400584477989e-05,-1.52441705636856e-05,-3.0517578125e-05,-3.0517578125e-05,0.001199426937049,0.00115399223474109,1.43862497731875e-06,1.33169807784274e-06,0.139996996521746,0.382704870262159,0.330954439903895,0.317322369081981,2.13335367103177,-0.118514385427795,-0.184630411365426,0.615336888987377,7.61200528535406,2.13717999732548,2.03467655143065,2.31559803432728,0.220854468516066,-0.116355194458287,B,B15
0.0013427734375,0.00115966796875,-0.000658634164442977,-0.000931028291064875,6.54820558585546,6.1387995367334,0.117750578426149,0.0003662109375,0.000732421874999998,0.603715934759884,0.605920240937503,-1.475342318543e-05,-1.50305593115652e-05,0,0,0.0014262399167754,0.00134885661801042,2.03416030020349e-06,1.81941417595051e-06,0.341048416695861,0.305545622876453,0.239643620719284,0.249158223193752,0.140510882397403,-0.191856557701702,-0.27285037316659,-0.790147257100193,1.80872378154356,1.95871663094384,2.19255356832965,2.7581495362846,0.114904421197656,-0.262404212292818,B,B16
0.001312255859375,0.001251220703125,-0.0003929025550312,-0.000133696056184317,6.29071159918148,5.88837690071499,0.124258548419844,0.000305175781250001,0.00018310546875,0.606888689990631,0.606741971244782,-1.50062874571918e-05,-1.53741705907534e-05,0,0,0.00138681207545016,0.00135561689615127,1.92324773261438e-06,1.83769716913079e-06,0.18523452251066,0.211356418408989,0.231489150521849,0.191210738489974,-0.111440890442888,-0.260480123210119,-0.151876677975331,0.575423657651699,2.6398168926008,2.6833369612705,2.23292733580454,3.24006864505845,-0.127706316059332,-0.104380013627819,B,B17
0.001312255859375,0.001251220703125,1.03006628645271e-05,-3.08592353327222e-06,5.78848218290932,5.76633367506642,0.169327181877792,0.00128173828125,0.0010986328125,0.605866859042167,0.606933377096922,-1.52387249085717e-05,-1.50514594719072e-05,0,0,0.00145269670213717,0.0013823641101357,2.1103277084002e-06,1.91093053299126e-06,0.195980062422798,0.23482507037822,0.223069502347391,0.152873517046309,0.542882433253694,0.0491222114658844,0.0548689546622045,-0.716399907560271,2.70349834110817,3.76549714541956,2.44870354180304,3.28895546230395,-0.0387417914600578,0.0208162531807089,B,B18
0.001251220703125,0.001190185546875,-0.000601146054149763,0.000694941045402291,6.83616648128637,6.27166735281242,0.163751230341355,0.000305175781249999,0.000976562499999997,0.606565560650193,0.607849619392022,-1.50778150652729e-05,-1.52353294702669e-05,0,-3.0517578125e-05,0.00147899238390211,0.00137079555752152,2.18741847164045e-06,1.87908046052074e-06,0.3570812415125,0.26298481755654,0.219574096775266,0.195990311198055,0.495752246497002,0.411708129715048,-0.797990938986097,-1.02890240289211,2.02163513110427,3.89470411840025,3.83363587694147,4.26508202679399,0.365879128238249,-0.140584532683134,B,B19
0.00128173828125,0.001251220703125,0.00105184224943398,-0.00131078021682089,6.76388060285105,5.96776450337158,0.127896653965741,0.000122070312500002,6.10351562500027e-05,0.607074824588745,0.606995809708752,-1.55078916778514e-05,-1.46318529500383e-05,-3.0517578125e-05,0,0.00148774790824048,0.0014294977349003,2.21339383847393e-06,2.04346377408509e-06,0.141308390249202,0.195164035659362,0.167225186126993,0.187277178939352,-0.341407242489871,-0.32229524313263,0.704483556499709,0.724830779533638,3.8572494705354,3.20703515832798,3.25088519641764,3.0270326230215,0.143815532414801,-0.0317566078277133,B,B20
0.001739501953125,0.001922607421875,0.00149587581553345,9.38139475168349e-05,4.27192296553434,4.92729769463612,-0.228053861276544,0.000122070312500001,0.00207519531250001,0.613065238827977,0.612198458062723,-1.59967170153017e-05,-1.53510300566002e-05,-3.0517578125e-05,0,0.00151942258127018,0.00177067888653365,2.30864498047374e-06,3.13530371921605e-06,0.167003124337256,0.136970082092015,0.299264943179198,0.11584528508448,-0.0963382145998241,1.31294030710832,-0.208450724619381,-0.261402048041813,2.80032683539135,4.37068887427065,2.00642970673519,3.01158298213744,0.359367722057583,0.294774755349162,C,C1
0.00146484375,0.001312255859375,0.000464898283495978,9.67567541347337e-05,5.40579698439283,6.70334781993508,-0.204484566388527,0.000183105468749999,0.000183105468749999,0.600001021198004,0.597524455745121,-1.52051165166563e-05,-1.51325007193384e-05,0,-3.0517578125e-05,0.00151526438526195,0.00150055108608816,2.29602615724328e-06,2.25165356196037e-06,0.250479139612216,0.150360852750989,0.241264159975795,0.217436539023489,0.00706081948862174,0.964336281842012,0.713756897858258,0.240785982013157,2.23427509724479,3.44128820285021,2.7933814907693,2.13552377091224,0.253456054856844,0.221968460686478,C,C2
0.0015869140625,0.00140380859375,0.00346280875463753,0.000422312497185385,4.89586902333589,7.28020250366301,-0.228992866304703,0.00048828125,0.00732421875000001,0.612514457502585,0.610539940345373,-1.67505652310172e-05,-1.6421779862106e-05,-3.0517578125e-05,0,0.0015847048897166,0.00157477350556575,2.51128958749169e-06,2.47991159383184e-06,0.300887874899732,0.308014863690119,0.212291283139855,0.324299754357719,0.307939646182868,-0.303275822309823,0.298821428008252,0.276542164828888,1.70493728331824,1.7201405814491,2.32193789803465,2.68196033978082,-0.00153066713364362,0.0240983536401305,C,C3
0.001739501953125,0.00152587890625,0.00256705528168779,-0.000213561010799372,5.37502422527953,6.73059480565944,-0.276984218495388,0.00140380859375,0.00897216796875,0.612303186807557,0.609540721660884,-1.69483798734096e-05,-1.6017880586242e-05,0,0,0.00173651162516794,0.00168504304315298,3.01547262434342e-06,2.83937005727825e-06,0.247256164172341,0.321100361916457,0.21465844826925,0.233969421650394,0.714993026256617,-0.329409705080428,-0.265908184661781,-0.126128711183978,4.47595415112674,2.27302548212378,2.12174311665626,1.81198701081162,0.0307640346327014,0.495360283465328,C,C4
0.001617431640625,0.001373291015625,-0.000433865929459586,-0.000427816866760963,5.04610187090201,6.45163360020445,-0.208513442037369,0.000488281249999999,0.000366210937499999,0.603339311009106,0.600149955905627,-1.49948409974265e-05,-1.50110341302531e-05,-3.0517578125e-05,0,0.00162558104756086,0.00163175920622971,2.64251374218907e-06,2.66263810711542e-06,0.191060235471723,0.248441950395603,0.283206654807045,0.315575808681651,-0.00499890703549328,0.862901164337112,0.078821881287319,0.00816187998783555,2.71301559577629,3.0858647669516,1.94134357809448,1.8419307451849,0.234788133740557,0.533340102770677,C,C5
0.00189208984375,0.001434326171875,0.00330823290076682,-0.00266343593790477,4.58641992529324,6.63483266941217,-0.25405162961763,0.000122070312500001,0.00805664062499996,0.548831642234103,0.543993252075004,-1.6681091338616e-05,-1.65497441627213e-05,0,0,0.0016712737714918,0.00163804714841732,2.79315601927643e-06,2.68319846043813e-06,0.19127599214659,0.40478539972229,0.218207962567661,0.237386499075067,0.0212226880799571,-0.56255883260894,-0.530318667453968,-0.245936240984017,2.42197685667777,2.75740182776946,2.39048656845065,2.01003093982571,0.197939165058349,0.221583934456736,C,C6
